x1,x2
27.062296111889633,19.295150786976958
17.802064414303597,40.667190142046074
46.92399500658176,39.49246287904095
37.04817266227804,45.21786881664458
19.226584838559216,39.414078968076275
9.309452212857776,45.60884607512754
33.069119725828216,27.68281979749785
25.43055449205175,5.693318492920643
12.254379177396153,17.265374829828605
49.430667059813565,22.366805958465292
35.31584090144064,11.933022472640973
3.997387976488197,17.944495505896654
5.102851762715231,14.58087523614188
26.746556445835424,7.8787200185110375
2.3249302095415887,47.24108451501749
